Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Athletic Footwear,55.00000000000001,525,288750.00000000006,101062.50000000001,0.35,Online
Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Street Footwear,50.0,450,225000.0,90000.0,0.4,Online
Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,400,160000.0,64000.0,0.4,Online
Walmart,2021-08-20,South,Arkansas,Little Rock,Men's Apparel,50.0,375,187500.0,65625.0,0.35,Online
Walmart,2021-08-20,South,Arkansas,Little Rock,Women's Apparel,55.00000000000001,550,302500.00000000006,121000.00000000003,0.4,Online
Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Street Footwear,50.0,650,325000.0,130000.0,0.4,Online
Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Athletic Footwear,40.000000000000014,450,180000.00000000006,63000.000000000015,0.35,Online
Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000007,350,52500.00000000002,21000.00000000001,0.4,Online
Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Athletic Footwear,15.000000000000007,325,48750.00000000002,19500.00000000001,0.4,Online
Walmart,2021-09-19,South,Arkansas,Little Rock,Men's Apparel,25.000000000000007,325,81250.00000000003,28437.500000000007,0.35,Online
Walmart,2021-09-19,South,Arkansas,Little Rock,Women's Apparel,30.00000000000001,425,127500.00000000004,51000.00000000002,0.4,Online
Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Street Footwear,30.00000000000001,600,180000.00000000006,72000.00000000003,0.4,Online
Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Athletic Footwear,20.00000000000001,425,85000.00000000004,29750.000000000015,0.35,Online
Walmart,2021-10-21,South,Arkansas,Little Rock,Women's Street Footwear,20.00000000000001,300,60000.00000000003,24000.000000000015,0.4,Online
Walmart,2021-10-21,South,Arkansas,Little Rock,Women's Athletic Footwear,20.00000000000001,275,55000.00000000003,22000.000000000015,0.4,Online
Walmart,2021-10-21,South,Arkansas,Little Rock,Men's Apparel,30.00000000000001,275,82500.00000000003,28875.000000000007,0.35,Online
West Gear,2021-10-21,South,Arkansas,Little Rock,Women's Apparel,30.000000000000004,400,120000.00000000001,48000.00000000001,0.4,Online
West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Street Footwear,25.00000000000001,550,137500.00000000006,55000.00000000003,0.4,Online
West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Athletic Footwear,15.000000000000014,375,56250.00000000005,19687.50000000002,0.35,Online
West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Street Footwear,25.000000000000018,320,80000.00000000006,32000.000000000025,0.4,Online
West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Athletic Footwear,55.000000000000014,375,206250.00000000006,82500.00000000003,0.4,Online
West Gear,2021-11-20,South,Arkansas,Little Rock,Men's Apparel,75.00000000000001,350,262500.00000000006,91875.00000000001,0.35,Online
West Gear,2021-11-20,South,Arkansas,Little Rock,Women's Apparel,75.0,450,337500.0,135000.0,0.4,Online
West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,70.0,700,490000.0,196000.0,0.4,Online
West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Athletic Footwear,60.00000000000001,500,300000.00000000006,105000.00000000001,0.35,Online
West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Street Footwear,60.00000000000001,450,270000.00000000006,108000.00000000003,0.4,Online
West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,60.00000000000001,400,240000.00000000003,96000.00000000001,0.4,Online
West Gear,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,70.0,400,280000.0,98000.0,0.35,Online
West Gear,2021-12-19,South,Arkansas,Little Rock,Women's Apparel,75.0,500,375000.0,150000.0,0.4,Online
West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Street Footwear,25.000000000000007,575,143750.00000000003,57500.000000000015,0.4,Online
West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Athletic Footwear,25.000000000000007,375,93750.00000000003,32812.50000000001,0.35,Online
West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000007,375,56250.00000000003,22500.000000000015,0.4,Online
West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,225,45000.0,18000.0,0.4,Online
West Gear,2021-01-23,South,Arkansas,Little Rock,Men's Apparel,35.0,275,96250.0,33687.5,0.35,Online
West Gear,2021-01-23,South,Arkansas,Little Rock,Women's Apparel,25.000000000000007,375,93750.00000000003,37500.000000000015,0.4,Online
West Gear,2021-02-21,South,Arkansas,Little Rock,Men's Street Footwear,25.000000000000007,625,156250.00000000006,62500.00000000003,0.4,Online
West Gear,2021-02-21,South,Arkansas,Little Rock,Men's Athletic Footwear,25.000000000000007,275,68750.00000000001,24062.500000000004,0.35,Online
West Gear,2021-02-21,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000007,325,48750.00000000002,19500.00000000001,0.4,Online
West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,175,35000.0,14000.0,0.4,Online
West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,250,87500.0,30624.999999999996,0.35,Online
West Gear,2021-02-21,South,Oklahoma,Oklahoma City,Women's Apparel,20.0,350,70000.0,28000.0,0.4,Online
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,570,114000.0,45600.0,0.4,Online
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,250,50000.0,17500.0,0.35,Online
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.000000000000002,275,27500.000000000004,11000.000000000002,0.4,Online
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19.999999999999996,125,24999.999999999996,10000.0,0.4,Online
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Men's Apparel,35.00000000000001,175,61250.000000000015,21437.500000000004,0.35,Online
West Gear,2021-03-19,South,Oklahoma,Oklahoma City,Women's Apparel,25.0,275,68750.0,27500.0,0.4,Online
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.0,525,131250.0,52500.0,0.4,Online
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,225,56250.0,19687.5,0.35,Online
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.000000000000002,225,33750.00000000001,13500.000000000004,0.4,Online
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19.999999999999996,150,29999.999999999996,12000.0,0.4,Online
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Men's Apparel,40.0,175,70000.0,24500.0,0.35,Online
West Gear,2021-04-20,South,Oklahoma,Oklahoma City,Women's Apparel,30.000000000000004,325,97500.00000000001,39000.00000000001,0.4,Online
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,40.0,595,238000.0,95200.0,0.4,Online
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,40.0,300,120000.0,42000.0,0.35,Online
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,35.0,275,96250.0,38500.0,0.4,Online
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,35.0,225,78750.0,31500.0,0.4,Online
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Men's Apparel,44.99999999999999,250,112499.99999999999,39374.99999999999,0.35,Online
West Gear,2021-05-19,South,Oklahoma,Oklahoma City,Women's Apparel,44.99999999999999,350,157499.99999999997,62999.99999999999,0.4,Online
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,40.0,600,240000.0,96000.0,0.4,Online
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35.0,350,122500.0,42875.0,0.35,Online
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,40.0,325,130000.0,52000.0,0.4,Online
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,40.0,300,120000.0,48000.0,0.4,Online
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Men's Apparel,54.99999999999999,300,164999.99999999997,57749.999999999985,0.35,Online
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Apparel,60.0,475,285000.0,114000.0,0.4,Online
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,54.99999999999999,700,384999.99999999994,153999.99999999997,0.4,Online
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,50.0,450,225000.0,78750.0,0.35,Online
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,45.0,375,168750.0,67500.0,0.4,Online
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45.0,325,146250.0,58500.0,0.4,Online
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Men's Apparel,60.0,350,210000.0,73500.0,0.35,Online
West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Apparel,65.0,525,341250.0,136500.0,0.4,Online
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,60.0,675,405000.0,162000.0,0.4,Online
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,55.00000000000001,450,247500.00000000003,86625.0,0.35,Online
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,50.0,375,187500.0,75000.0,0.4,Online
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,40.0,325,130000.0,52000.0,0.4,Online
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Apparel,50.0,300,150000.0,52500.0,0.35,Online
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Apparel,55.00000000000001,475,261250.00000000003,104500.00000000001,0.4,Online
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,50.0,575,287500.0,115000.0,0.4,Online
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,40.000000000000014,375,150000.00000000006,52500.000000000015,0.35,Online
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.000000000000007,275,41250.00000000002,16500.00000000001,0.4,Online
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.000000000000007,250,37500.000000000015,15000.000000000007,0.4,Online
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Apparel,25.000000000000007,250,62500.000000000015,21875.000000000004,0.35,Online
West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Apparel,30.00000000000001,350,105000.00000000004,42000.00000000002,0.4,Online
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,30.00000000000001,525,157500.00000000006,63000.00000000003,0.4,Online
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.00000000000001,350,70000.00000000004,24500.000000000015,0.35,Online
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,20.00000000000001,225,45000.00000000002,18000.00000000001,0.4,Online
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.00000000000001,200,40000.00000000002,16000.00000000001,0.4,Online
West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Apparel,30.00000000000001,200,60000.00000000002,21000.000000000007,0.35,Online
Kohl's,2021-10-21,South,Oklahoma,Oklahoma City,Women's Apparel,30.000000000000004,325,97500.00000000001,39000.00000000001,0.4,Online
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.00000000000001,475,118750.00000000004,47500.00000000002,0.4,Online
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15.000000000000014,300,45000.000000000044,15750.000000000015,0.35,Online
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,25.000000000000018,245,61250.000000000044,24500.00000000002,0.4,Online
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,55.000000000000014,300,165000.00000000003,66000.00000000001,0.4,Online
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,75.00000000000001,275,206250.00000000003,72187.5,0.35,Online
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,75.0,375,281250.0,112500.0,0.4,Online
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,70.0,625,437500.0,175000.0,0.4,Online
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,60.00000000000001,425,255000.00000000003,89250.0,0.35,Online
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,60.00000000000001,375,225000.00000000003,90000.00000000001,0.4,Online
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,60.00000000000001,325,195000.00000000003,78000.00000000001,0.4,Online
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,70.0,325,227500.0,79625.0,0.35,Online
Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,75.0,425,318750.0,127500.0,0.4,Online
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.000000000000007,550,137500.00000000003,48125.00000000001,0.35,Online
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.000000000000007,350,87500.00000000003,30625.000000000007,0.35,Online
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.000000000000007,350,52500.00000000002,18375.000000000007,0.35,Online
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,200,40000.0,14000.0,0.35,Online
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,250,87500.0,30624.999999999996,0.35,Online
Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Apparel,25.000000000000007,350,87500.00000000003,30625.000000000007,0.35,Online
Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.000000000000007,600,150000.00000000003,52500.00000000001,0.35,Online
Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.000000000000007,250,62500.000000000015,21875.000000000004,0.35,Online
Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.000000000000007,300,45000.00000000002,15750.000000000007,0.35,Online
Kohl's,2021-02-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,150,30000.0,10500.0,0.35,Online
Kohl's,2021-02-14,Midwest,Kansas,Wichita,Men's Apparel,35.0,225,78750.0,27562.5,0.35,Online
Kohl's,2021-02-14,Midwest,Kansas,Wichita,Women's Apparel,20.0,325,65000.0,22750.0,0.35,Online
Kohl's,2021-03-12,Midwest,Kansas,Wichita,Men's Street Footwear,20.0,545,109000.0,38150.0,0.35,Online
Kohl's,2021-03-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,20.0,225,45000.0,15749.999999999998,0.35,Online
Kohl's,2021-03-12,Midwest,Kansas,Wichita,Women's Street Footwear,10.000000000000002,250,25000.000000000004,8750.0,0.35,Online
Kohl's,2021-03-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,19.999999999999996,100,19999.999999999996,6999.999999999998,0.35,Online
Kohl's,2021-03-12,Midwest,Kansas,Wichita,Men's Apparel,35.00000000000001,150,52500.00000000001,18375.0,0.35,Online
Kohl's,2021-03-12,Midwest,Kansas,Wichita,Women's Apparel,25.0,250,62500.0,21875.0,0.35,Online
Kohl's,2021-04-13,Midwest,Kansas,Wichita,Men's Street Footwear,25.0,500,125000.0,43750.0,0.35,Online
Kohl's,2021-04-13,Midwest,Kansas,Wichita,Men's Athletic Footwear,25.0,200,50000.0,17500.0,0.35,Online
Kohl's,2021-04-13,Midwest,Kansas,Wichita,Women's Street Footwear,15.000000000000002,200,30000.000000000004,10500.0,0.35,Online
Kohl's,2021-04-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,19.999999999999996,125,24999.999999999996,8749.999999999998,0.35,Online
Kohl's,2021-04-13,Midwest,Kansas,Wichita,Men's Apparel,40.0,150,60000.0,21000.0,0.35,Online
Kohl's,2021-04-13,Midwest,Kansas,Wichita,Women's Apparel,30.000000000000004,300,90000.00000000001,31500.000000000004,0.35,Online
Kohl's,2021-05-12,Midwest,Kansas,Wichita,Men's Street Footwear,40.0,570,228000.0,79800.0,0.35,Online
Kohl's,2021-05-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,275,110000.0,38500.0,0.35,Online
Kohl's,2021-05-12,Midwest,Kansas,Wichita,Women's Street Footwear,35.0,250,87500.0,30624.999999999996,0.35,Online
Kohl's,2021-05-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,35.0,200,70000.0,24500.0,0.35,Online
Kohl's,2021-05-12,Midwest,Kansas,Wichita,Men's Apparel,44.99999999999999,225,101249.99999999999,35437.49999999999,0.35,Online
Kohl's,2021-05-12,Midwest,Kansas,Wichita,Women's Apparel,44.99999999999999,325,146249.99999999997,51187.499999999985,0.35,Online
Kohl's,2021-06-14,Midwest,Kansas,Wichita,Men's Street Footwear,40.0,575,230000.0,80500.0,0.35,Online
Kohl's,2021-06-14,Midwest,Kansas,Wichita,Men's Athletic Footwear,35.0,325,113750.0,39812.5,0.35,Online
Kohl's,2021-06-14,Midwest,Kansas,Wichita,Women's Street Footwear,40.0,300,120000.0,42000.0,0.35,Online
Kohl's,2021-06-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,40.0,275,110000.0,38500.0,0.35,Online
Kohl's,2021-06-14,Midwest,Kansas,Wichita,Men's Apparel,54.99999999999999,275,151249.99999999997,52937.499999999985,0.35,Online
Kohl's,2021-06-14,Midwest,Kansas,Wichita,Women's Apparel,60.0,450,270000.0,94500.0,0.35,Online
Kohl's,2021-07-12,Midwest,Kansas,Wichita,Men's Street Footwear,54.99999999999999,675,371249.99999999994,129937.49999999997,0.35,Online
Kohl's,2021-07-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,50.0,425,212500.0,74375.0,0.35,Online
Kohl's,2021-07-12,Midwest,Kansas,Wichita,Women's Street Footwear,45.0,350,157500.0,55125.0,0.35,Online
Kohl's,2021-07-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,45.0,300,135000.0,47250.0,0.35,Online
Kohl's,2021-07-12,Midwest,Kansas,Wichita,Men's Apparel,60.0,325,195000.0,68250.0,0.35,Online
Kohl's,2021-07-12,Midwest,Kansas,Wichita,Women's Apparel,65.0,500,325000.0,113750.0,0.35,Online
Kohl's,2021-08-13,Midwest,Kansas,Wichita,Men's Street Footwear,60.0,650,390000.0,136500.0,0.35,Online
Kohl's,2021-08-13,Midwest,Kansas,Wichita,Men's Athletic Footwear,55.00000000000001,425,233750.00000000003,81812.5,0.35,Online
Kohl's,2021-08-13,Midwest,Kansas,Wichita,Women's Street Footwear,50.0,350,175000.0,61249.99999999999,0.35,Online
Kohl's,2021-08-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,40.0,300,120000.0,42000.0,0.35,Online
Kohl's,2021-08-13,Midwest,Kansas,Wichita,Men's Apparel,50.0,275,137500.0,48125.0,0.35,Online
Kohl's,2021-08-13,Midwest,Kansas,Wichita,Women's Apparel,55.00000000000001,450,247500.00000000003,86625.0,0.35,Online
Kohl's,2021-09-12,Midwest,Kansas,Wichita,Men's Street Footwear,50.0,550,275000.0,96250.0,0.35,Online
Kohl's,2021-09-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.000000000000014,350,140000.00000000006,49000.000000000015,0.35,Online
Kohl's,2021-09-12,Midwest,Kansas,Wichita,Women's Street Footwear,15.000000000000007,250,37500.000000000015,13125.000000000004,0.35,Online
Kohl's,2021-09-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,15.000000000000007,225,33750.000000000015,11812.500000000004,0.35,Online
Kohl's,2021-09-12,Midwest,Kansas,Wichita,Men's Apparel,25.000000000000007,225,56250.000000000015,19687.500000000004,0.35,Online
Kohl's,2021-09-12,Midwest,Kansas,Wichita,Women's Apparel,30.00000000000001,325,97500.00000000003,34125.00000000001,0.35,Online
Kohl's,2021-10-14,Midwest,Kansas,Wichita,Men's Street Footwear,30.00000000000001,500,150000.00000000006,52500.000000000015,0.35,Online
